"pubchem_cid","species_name"
"5280881","artemisia caerulescens"
"12040950","viburnum odoratissimum"
"11148775","rhodiola semenovii"
"76330309","flindersia australis"
"16038940","gomphostemma crinitum"
"11486817","unknown"
"21632955","ganoderma lucidum"
"unknown","murraya microphylla"
"10452393","plakortis halichondrioides"
"10401988","unknown"
"9962370","unknown"
"132520019","comatula rotalaria"
"44584407","unknown"
"5315554","bupleurum longiradiatum"
"185766","dicranum elongatum"
"367141","crataegus pinnatifida"
"441856","unknown"
"53235716","buchenavia tetraphylla"
"21574192","unknown"
"636981","linum usitatissimum"
"165675","amomum longiligulare"
"11455867","unknown"
"44605897","heterodermia dissecta"
"54799","carlina acaulis"
"5318882","gentiana macrophylla"
"127028165","unknown"
"14414377","unknown"
"70684075","unknown"
"11445415","unknown"
"44423103","fraxinus sieboldiana"
"57333040","pterocephalus plumosus"
"11127403","curcuma wenyujin"
"25180709","pronephrium triphyllum"
"10810597","lactarius violascens"
"10032464","unknown"
"unknown","gynostemma pentaphyllum"
"9864866","stichopus horrens"
"5318644","beilschmiedia volckii"
"44566970","ligularia nelumbifolia"
"25156981","macaranga barteri"
"12591","mimosa pudica"
"12189408","pyrobaculum organotrophum"
"72819","ptelea trifoliata"
"11562492","mycetinis alliaceus"
"23427088","dicentra formosa"
"15379012","unknown"
"11144807","unknown"
"71455792","centaurea dealbata"
"44585468","goniothalamus undulatus"
"44421658","unknown"
"91668395","pteris multifida"
"155977","unknown"
"76330776","unknown"
"9972025","glycosmis ovoidea"
"5282768","unknown"
"6546086","acritopappus longifolius"
"44559084","iris japonica"
"44429737","calendula officinalis"
"70689052","cnidium monnieri"
"13367","allium sativum"
"44232956","machilus japonica"
"71681103","petunia nyctaginiflora"
"44567184","chaiturus marrubiastrum"
"12312999","unknown"
"11711264","nicotiana sylvestris"
"11197","shigella flexneri"
"12310250","unknown"
"10403044","cribrochalina vasculum"
"14282775","aspergillus striatus"
"5320475","afrocarpus falcatus"
"unknown","dryopteris crassirhizoma"
"44567184","unknown"
"6473824","actinoplanes sp."
"12304086","haplopappus paucidentatus"
"11148775","maesa ramentacea"
"16119667","renealmia alpinia"
"12303810","unknown"
"11297287","dioscoreophyllum cumminsii"
"53324855","ambrosia deltoidea"
"25136231","unknown"
"6453733","thelephora aurantiotincta"
"44347289","[candida] zeylanoides"
"unknown","rhodotus palmatus"
"10118664","ganoderma colossum "
"11297287","bartramia pomiformis"
"46882927","cibotium barometz"
"21626520","unknown"
"148745","aristolochia manshuriensis"
"unknown","artemisia kurramensis"
"14274760","unknown"
"44587252","epimedium sempervirens"
"44559180","garcinia scortechinii"
"14187587","glycyrrhiza uralensis"
"46939503","lasius meridionalis"
"46233487","unknown"
"unknown","murraya alata"
"509270","garcinia staudtii"
"11754973","unknown"
"92221","unknown"
"25180710","trifolium subterraneum"
"13858192","unknown"
"177348","montipora digitata"
"unknown","penicillium chrysogenum"
"10265117","unknown"
"16083141","debregeasia salicifolia"
"11990358","talaromyces austrocalifornicus"
"unknown","physalis nicandroides"
"unknown","leonurus japonicus"
"3083514","deguelia hatschbachii"
"102134973","leonurus japonicus"
"unknown","coleostephus myconis"
"46933086","medinilla magnifica"
"16173","trogopterus xanthipes"
"76962086","plantago lanceolata"
"44201988","trillium tschonoskii"
"70682597","streptomyces sp."
"60200221","pterolobium hexapetalum"
"639655","orthosiphon aristatus"
"23657296","unknown"
"11197","unknown"
"57398931","unknown"
"21672266","allium jesdianum"
"637182","asplenium nidus"
"10879462","baeckea frutescens"
"13797598","fusarium sporotrichioides"
"10342293","hymeniacidon perlevis"
"25156703","unknown"
"169738","citrus hassaku"
"21725553","unknown"
"50994832","streptomyces cyanogenus"
"11607311","unknown"
"5281519","curcuma phaeocaulis"
"56663000","unknown"
"10428666","unknown"
"12592","viscum coloratum"
"73350586","streptomyces corchorusii"
"44419602","unknown"
"12242815","agrimonia pilosa"
"25180710","aspergillus sp."
"134142479","wibelia divaricata"
"10190977","artocarpus altilis"
"23260007","unknown"
"44445795","strychnos spinosa"
"15601439","streptomyces ramocissimus"
"53316925","eubotryoides grayana"
"3014237","mus musculus"
"23641103","pteridium aquilinum"
"10076785","astragalus inopinatus"
"71681246","bombus terrestris"
"44581725","unknown"
"11122959","trifolium pannonicum"
"5322095","unknown"
"14274760","dalbergia ecastaphyllum"
"10440177","strophanthus preussii"
"unknown","cipadessa cinerascens"
"5318045","vitex pinnata"
"72191967","streptomyces sp. rm-4-15"
"11162295","unknown"
"5319972","delphinium nuttallianum"
"10444597","calpurnia aurea"
"unknown","phomopsis sp."
"5318045","dalbergia frutescens"
"6436630","crotalaria quinquefolia"
"80001","unknown"
"15747356","scutellaria amoena"
"54799","berkheya zeyheri"
"51520434","panax vietnamensis"
"11082749","unknown"
"68540305","unknown"
"25180708","achillea macrophylla"
"132566472","dolichousnea longissima"
"unknown","diphasiastrum platyrhizoma"
"16038940","exobasidium vaccinii"
"12189408","unknown"
"509269","serpocaulon triseriale"
"49799784","salvadora oleoides"
"unknown","murraya alata"
"11289099","unknown"
"442662","unknown"
"5464170","iris domestica"
"134715217","trisetum flavescens"
"102115496","unknown"
"12189408","unknown"
"61237","homo sapiens"
"186612","unknown"
"15923424","taxus cuspidata"
"11488838","unknown"
"13308","curcuma kwangsiensis"
"149436","capsicum annuum"
"10175330","rubus idaeus"
"46933086","senecio cathcartensis"
"10032464","ophioplocus japonicus"
"10466745","unknown"
"11486817","phyllobates terribilis"
"10469","vitex trifolia"
"5318255","saussurea elegans"
"10475842","gaultheria itoana"
"632958","circinaria calcarea"
"5315204","catunaregam nilotica"
"14632858","sarcophyton pauciplicatum"
"46878940","unknown"
"5289590","homo sapiens"
"23656477","unknown"
"11812622","unknown"
"10358881","paratinospora sagittata"
"312089","verbascum thapsus"
"21625854","senecio roseus"
"71461984","streptomyces platensis"
"71725622","cladosporium sp."
"11441439","unknown"
"92221","senna alexandrina"
"10605528","unknown"
"unknown","kandelia candel"
"76328130","psiadia dentata"
"unknown","sinularia verruca"
"10466745","breonia chinensis"
"24879157","unknown"
"24879475","pimenta dioica"
"185766","montrouziera sphaeroidea"
"unknown","cleidion brevipetiolatum"
"529304","unknown"
"44281346","unknown"
"23757219","unknown"
"602126","unknown"
"11165077","aconitum violaceum"
"11404777","unknown"
"25243463","ampelomyces sp."
"unknown","colletotrichum sp."
"132525357","saccharothrix sp."
"90676176","dichapetalum gelonioides"
"91895359","syringa oblata subsp. dilatata"
"21604043","calliandra haematocephala"
"13934284","solanum nodiflorum"
"73356791","unknown"
"10982396","unknown"
"46878726","eurycoma longifolia"
"11663841","unknown"
"120734","unknown"
"73356513","alangium chinense"
"637004","ferula kuhistanica"
"unknown","elaeocarpus angustifolius"
"11178957","penicillium thiersii"
"13888657","agathis palmerstonii"
"6995277","bupleurum chinense"
"134977","payena lucida"
"174003","onychium siliculosum"
"12395","ligusticum sinense"
"5480299","unknown"
"73350586","arnica parryi"
"25232020","russula lepida"
"14376452","erica arborea"
"44421660","unknown"
"1268090","piper cubeba"
"5488781","iris domestica"
"10032464","orthosiphon aristatus"
"6436239","brunsvigia orientalis"
"89048","unknown"
"9985405","viscaria vulgaris"
"830726","unknown"
"11043090","unknown"
"482787","ligusticum jeholense"
"42645953","cystoseira tamariscifolia"
"50899855","macaranga conifera"
"13891365","unknown"
"unknown","syringa oblata subsp. dilatata"
"11498684","unknown"
"10699481","unknown"
"44444914","unknown"
"unknown","hoya kerrii"
"10067332","vitex negundo"
"5316145","campylotropis hirtella"
"45379735","microcystis sp."
"11773139","sarcococca saligna"
"13870571","unknown"
"11639746","antillogorgia bipinnata"
"441856","unknown"
"16091664","unknown"
"38351420","epilobium hirsutum"
"44566906","unknown"
"11297287","crepis foetida"
"unknown","bletilla striata"
"23260007","xerula longipes"
"44268166","unknown"
"3044018","unknown"
"11786187","papaver radicatum"
"unknown","unknown"
"11712580","bonellia macrocarpa"
"16119667","pellacalyx axillaris"
"unknown","euphorbia esula"
"10356188","unknown"
"73353883","unknown"
"12315460","bulbophyllum odoratissimum"
"11043090","inula hupehensis"
"122186897","scutellaria barbata"
"6445537","homo sapiens"
"10469","shigella flexneri"
"5379033","syzygium aromaticum"
"57391584","humulus scandens"
"11169890","sideritis tragoriganum"
"unknown","pongamia pinnata"
"6453733","xanthoria parietina"
"21578515","chondrostereum sp."
"10602218","aristolochia heterophylla"
"92138","unknown"
"49870969","unknown"
"71719415","eurya japonica"
"10358881","unknown"
"261477","unknown"
"160803","rheum australe"
"71451248","spiracantha cornifolia"
"46899161","schisandra bicolor"
"44583689","euonymus maackii"
"44612900","helichrysum sutherlandii"
"21668690","sorghum bicolor"
"639655","tricholoma orirubens"
"24879405","popillia japonica"
"6453733","unknown"
"42638982","unknown"
"5319333","anaphalis lactea"
"6483647","unknown"
"11607311","vicia benghalensis"
"5281163","xestospongia testudinaria"
"442058","unknown"
"46883013","agave utahensis"
"86302559","uncaria hirsuta"
"122181870","symphonia globulifera"
"134279","crepidiastrum sonchifolium"
"94257","scorzonera latifolia"
"11754973","brenneria rubrifaciens"
"185415","geigeria schinzii"
"14108443","phlebia uda"
"132505928","unknown"
"14887322","pinus ponderosa"
"11197","heliotropium indicum"
"44612898","eurycoma longifolia"
"14331917","streptomyces refuineus"
"5319333","tanacetum coccineum"
"13916049","unknown"
"5319322","glyphotaelius pellucidus"
"unknown","aniba citrifolia"
"45269692","lespedeza cyrtobotrya"
"11793120","unknown"
"51520434","cephalotaxus fortunei"
"10250145","ferula fukanensis"
"13858192","jacobaea argunensis"
"23656470","unknown"
"11598012","ganoderma pfeifferi"
"16119667","unknown"
"9973077","unknown"
"44568404","sinularia querciformis"
"44444915","petunia axillaris"
"12189408","lucilia caesar"
"23260007","unknown"
"unknown","unknown"
"44559634","eucalyptus flocktoniae"
"12443227","unknown"
"10788065","miscanthus sacchariflorus"
"44448199","unknown"
"637182","salvia prionitis"
"11169890","chelidonura fulvipunctata"
"46891354","calea jamaicensis"
"11197","acrostichum aureum"
"312089","impatiens siculifer"
"11197","melia azedarach"
"565491","geotrichum candidum"
"13891365","unknown"
"71720749","dracocephalum ruyschiana"
"90681447","morus nigra"
"unknown","zephyranthes carinata"
"92221","amomum krervanh"
"12303802","thesium humile"
"12105","aloe spicata "
"unknown","unknown"
"134139030","unknown"
"44583688","morus yunnanensis"
"53235715","unknown"
"57391584","unknown"
"unknown","unknown"
"18100","unknown"
"10439492","unknown"
"12310250","unknown"
"11751616","hippophae rhamnoides"
"51041016","tsitsikamma favus"
"6432211","unknown"
"12304748","artemisia sieversiana"
"53235716","xylopia aethiopica"
"51041016","neolitsea villosa"
"51041528","combretum quadrangulare "
"10814443","taxus cuspidata"
"70684150","unknown"
"11678667","stichopus chloronotus"
"830726","curcuma aeruginosa"
"unknown","kaempferia marginata"
"10023540","callerya reticulata"
"14021308","unknown"
"16664609","unknown"
"71451248","tylophora tanakae"
"10394124","unknown"
"10438919","hyoscyamus niger"
"23682809","unknown"
"5322095","perilla frutescens"
"12303810","amycolatopsis lurida"
"174003","forsythia viridissima"
"182278","quassia amara"
"13858192","persea obovatifolia"
"unknown","cerinthe minor"
"6971022","saccharomyces cerevisiae"
"127034338","euphorbia fischeriana"
"76328126","anemone flaccida"
"44276054","moorea producens"
"189922","nicotiana raimondii"
"46881222","bupleurum longiradiatum"
"56680031","unknown"
"25180708","alstroemeria revoluta"
"10291090","xanthium strumarium"
"25136231","turbinaria ornata"
"11071897","senecio integerrimus"
"unknown","panax ginseng"
"25180710","teucrium oxylepis"
"11071897","pinus thunbergii"
"16083141","balanophora indica"
"44418841","salinispora arenicola"
"72715428","umbilicaria cinereorufescens"
"11154724","euplotes rariseta"
"44584533","fusarium sporotrichioides"
"76328126","psiadia dentata"
"23246371","unknown"
"11082749","primula veris"
"unknown","pongamia pinnata"
"15944778","unknown"
"15489634","dasymaschalon dasymaschalum"
"unknown","curvularia hawaiiensis"
"9927489","iris tectorum"
"17085","hansenia weberbaueriana"
"46938547","plakortis halichondrioides"
"15559669","betula platyphylla"
"563","homo sapiens"
"10071442","unknown"
"23665730","portulaca oleracea"
"54713412","unknown"
"10959332","lyophyllum shimeji"
"11148775","viguiera decurrens"
"72338","unknown"
"11463686","unknown"
"44567184","unknown"
"13336517","piper kadsura"
"15559669","datisca glomerata"
"54704116","unknown"
"56926500","unknown"
"3086294","morus alba"
"unknown","camellia japonica"
"14284664","ehretia dicksonii"
"5480299","garcinia spp. "
"10951947","enterococcus faecalis"
"unknown","polygala flavescens"
"10896840","bersama swinnyi"
"13916049","unknown"
"5281665","scutellaria baicalensis"
"132487939","didemnum molle"
"156336","hypericum choisyanum"
"25243322","lespedeza floribunda"
"9986606","plantago depressa"
"146030","cneorum tricoccon"
"44444914","unknown"
"5316819","ceanothus velutinus"
"72617","unknown"
"132606901","euphorbia fischeriana"
"122186900","scutellaria barbata"
"5318045","unknown"
"46878902","heterosigma akashiwo"
"16657778","unknown"
"73352201","unknown"
"92138","unknown"
"15838686","unknown"
"76321116","unknown"
"367141","rheum officinale"
"72704485","alternaria sp. jjy-32"
"14274760","lactarius sanguifluus"
"11197","eremophila serrulata"
"6770","corydalis yanhusuo"
"10061042","verbena brasiliensis"
"16898","adenanthera pavonina"
"10469","streptomyces misawanensis"
"441843","antiaris toxicaria"
"52951424","micromonospora lupini"
"71454345","croton crassifolius"
"44563535","kayea assamica"
"441575","rauvolfia serpentina"
"15228663","unknown"
"25232020","campanula hypopolia"
"21578028","astragalus inopinatus"
"68128","lamprolobium fruticosum"
